order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin
US-2020-105165,2019-09-07,2019-09-10,Sam Zeldin,Angle-D,"Angle-D Binders with Locking Rings, Label Holders",Home Office,Office Supplies,Binders,Central,77036,Houston,Texas,United States,0.8,-4.818,2,2.92,-1.65
US-2020-105165,2019-09-07,2019-09-10,Sam Zeldin,Belkin,Belkin Standard 104 key USB Keyboard,Home Office,Technology,Accessories,Central,77036,Houston,Texas,United States,0.2,-2.918,4,46.688,-0.0625
US-2020-105165,2019-09-07,2019-09-10,Sam Zeldin,Panasonic,Panasonic KX TS3282B Corded phone,Home Office,Technology,Phones,Central,77036,Houston,Texas,United States,0.2,14.7582,3,196.776,0.075
US-2020-109918,2019-09-07,2019-09-12,Lisa Ryan,Avery,Avery Legal 4-Ring Binder,Corporate,Office Supplies,Binders,West,95051,Santa Clara,California,United States,0.2,31.47,5,83.92,0.375
US-2020-109918,2019-09-07,2019-09-12,Lisa Ryan,Message Book,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Corporate,Office Supplies,Paper,West,95051,Santa Clara,California,United States,0.0,9.6632,2,20.56,0.47
US-2020-109918,2019-09-07,2019-09-12,Lisa Ryan,Acme,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Corporate,Office Supplies,Supplies,West,95051,Santa Clara,California,United States,0.0,7.3872,4,27.36,0.27
US-2020-117765,2019-09-07,2019-09-13,Rick Bensley,Other,"Padded Folding Chairs, Black, 4/Carton",Home Office,Furniture,Chairs,Central,74133,Tulsa,Oklahoma,United States,0.0,45.3488,2,161.96,0.28
US-2020-117765,2019-09-07,2019-09-13,Rick Bensley,KI,KI Adjustable-Height Table,Home Office,Furniture,Tables,Central,74133,Tulsa,Oklahoma,United States,0.0,111.774,5,429.9,0.26
US-2020-117765,2019-09-07,2019-09-13,Rick Bensley,Avery,Avery Recycled Flexi-View Covers for Binding Systems,Home Office,Office Supplies,Binders,Central,74133,Tulsa,Oklahoma,United States,0.0,15.3888,2,32.06,0.48
US-2020-117765,2019-09-07,2019-09-13,Rick Bensley,Akro,Akro-Mils 12-Gallon Tote,Home Office,Office Supplies,Storage,Central,74133,Tulsa,Oklahoma,United States,0.0,5.7594,2,19.86,0.29
US-2020-122882,2019-09-07,2019-09-13,Sean Braxton,DAX,DAX Natural Wood-Tone Poster Frame,Corporate,Furniture,Furnishings,East,19134,Philadelphia,Pennsylvania,United States,0.2,8.4736,2,42.368,0.2
US-2020-122882,2019-09-07,2019-09-13,Sean Braxton,Carina,"Carina 42""Hx23 3/4""W Media Storage Unit",Corporate,Office Supplies,Storage,East,19134,Philadelphia,Pennsylvania,United States,0.2,-14.5764,1,64.784,-0.225
US-2020-122882,2019-09-07,2019-09-13,Sean Braxton,Other,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Corporate,Technology,Machines,East,19134,Philadelphia,Pennsylvania,United States,0.7,-559.356,4,399.54,-1.4
US-2020-122882,2019-09-07,2019-09-13,Sean Braxton,Other,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Corporate,Technology,Phones,East,19134,Philadelphia,Pennsylvania,United States,0.4,4.3176,3,32.382,0.133333333
US-2020-126193,2019-09-07,2019-09-14,Shahid Shariari,Avery,Avery Heavy-Duty EZD View Binder with Locking Rings,Consumer,Office Supplies,Binders,Central,60543,Oswego,Illinois,United States,0.8,-6.5076,3,3.828,-1.7
US-2020-126193,2019-09-07,2019-09-14,Shahid Shariari,Ibico,Ibico Hi-Tech Manual Binding System,Consumer,Office Supplies,Binders,Central,60543,Oswego,Illinois,United States,0.8,-533.7325,5,304.99,-1.75
US-2020-126193,2019-09-07,2019-09-14,Shahid Shariari,Acco,Acco Hot Clips Clips to Go,Consumer,Office Supplies,Fasteners,Central,60543,Oswego,Illinois,United States,0.2,4.1125,5,13.16,0.3125
US-2020-131002,2019-09-07,2019-09-12,Tom Boeckenhauer,Executive Impressions,"Executive Impressions 13"" Clairmont Wall Clock",Consumer,Furniture,Furnishings,Central,74133,Tulsa,Oklahoma,United States,0.0,23.6529,3,57.69,0.41
US-2020-131002,2019-09-07,2019-09-12,Tom Boeckenhauer,3M,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Consumer,Furniture,Furnishings,Central,74133,Tulsa,Oklahoma,United States,0.0,213.6888,6,821.88,0.26
US-2020-131002,2019-09-07,2019-09-12,Tom Boeckenhauer,GBC,"GBC Laser Imprintable Binding System Covers, Desert Sand",Consumer,Office Supplies,Binders,Central,74133,Tulsa,Oklahoma,United States,0.0,20.1207,3,42.81,0.47
US-2020-131002,2019-09-07,2019-09-12,Tom Boeckenhauer,Xerox,Xerox 2000,Consumer,Office Supplies,Paper,Central,74133,Tulsa,Oklahoma,United States,0.0,6.2208,2,12.96,0.48
US-2020-131002,2019-09-07,2019-09-12,Tom Boeckenhauer,Plantronics,Plantronics Cordless Phone Headset with In-line Volume - M214C,Consumer,Technology,Phones,Central,74133,Tulsa,Oklahoma,United States,0.0,28.3095,3,104.85,0.27
US-2020-107818,2019-09-08,2019-09-14,Marc Crier,Hon,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Consumer,Furniture,Chairs,West,99301,Pasco,Washington,United States,0.2,121.99,5,975.92,0.125
US-2020-107818,2019-09-08,2019-09-14,Marc Crier,Hunt,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Consumer,Office Supplies,Art,West,99301,Pasco,Washington,United States,0.0,91.152,8,303.84,0.3
US-2020-107818,2019-09-08,2019-09-14,Marc Crier,Prang,Prang Colored Pencils,Consumer,Office Supplies,Art,West,99301,Pasco,Washington,United States,0.0,2.646,2,5.88,0.45
US-2020-107818,2019-09-08,2019-09-14,Marc Crier,Carina,Carina Double Wide Media Storage Towers in Natural & Black,Consumer,Office Supplies,Storage,West,99301,Pasco,Washington,United States,0.0,19.4352,6,485.88,0.04
US-2020-115987,2019-09-08,2019-09-13,Lisa Hazard,GBC,GBC ProClick Punch Binding System,Consumer,Office Supplies,Binders,Central,75701,Tyler,Texas,United States,0.8,-79.3352,4,51.184,-1.55
US-2020-123127,2019-09-08,2019-09-12,Stefania Perrino,Other,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Corporate,Office Supplies,Appliances,East,11561,Long Beach,New York,United States,0.0,4.195,2,16.78,0.25
US-2020-128839,2019-09-08,2019-09-13,Ted Trevino,Advantus,Advantus Plastic Paper Clips,Consumer,Office Supplies,Fasteners,South,23320,Chesapeake,Virginia,United States,0.0,21.6,9,45.0,0.48
US-2020-128839,2019-09-08,2019-09-13,Ted Trevino,Epson,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Consumer,Technology,Machines,South,23320,Chesapeake,Virginia,United States,0.0,90.2871,3,209.97,0.43
US-2020-132500,2019-09-08,2019-09-12,Gary Zandusky,Logitech,Logitech Wireless Touch Keyboard K400,Consumer,Technology,Accessories,West,94110,San Francisco,California,United States,0.0,8.4966,2,49.98,0.17
US-2020-139892,2019-09-08,2019-09-12,Becky Martin,SAFCO,SAFCO Arco Folding Chair,Consumer,Furniture,Chairs,Central,78207,San Antonio,Texas,United States,0.3,-24.858,9,1740.06,-0.014285714
US-2020-139892,2019-09-08,2019-09-12,Becky Martin,Kensington,Kensington 7 Outlet MasterPiece Power Center,Consumer,Office Supplies,Appliances,Central,78207,San Antonio,Texas,United States,0.8,-453.849,5,177.98,-2.55
US-2020-139892,2019-09-08,2019-09-12,Becky Martin,Sanford,Sanford Liquid Accent Highlighters,Consumer,Office Supplies,Art,Central,78207,San Antonio,Texas,United States,0.2,6.8136,6,32.064,0.2125
US-2020-139892,2019-09-08,2019-09-12,Becky Martin,BIC,BIC Brite Liner Highlighters,Consumer,Office Supplies,Art,Central,78207,San Antonio,Texas,United States,0.2,2.7324,3,9.936,0.275
US-2020-139892,2019-09-08,2019-09-12,Becky Martin,Space Solutions,Space Solutions HD Industrial Steel Shelving.,Consumer,Office Supplies,Storage,Central,78207,San Antonio,Texas,United States,0.2,-58.6347,3,275.928,-0.2125
US-2020-139892,2019-09-08,2019-09-12,Becky Martin,Other,Lexmark MX611dhe Monochrome Laser Printer,Consumer,Technology,Machines,Central,78207,San Antonio,Texas,United States,0.4,-1359.992,8,8159.952,-0.166666667
US-2020-139892,2019-09-08,2019-09-12,Becky Martin,Other,JBL Micro Wireless Portable Bluetooth Speaker,Consumer,Technology,Phones,Central,78207,San Antonio,Texas,United States,0.2,8.9985,3,143.976,0.0625
US-2020-140032,2019-09-08,2019-09-13,Toby Swindell,Acco,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Consumer,Office Supplies,Binders,West,94109,San Francisco,California,United States,0.2,3.0128,2,8.608,0.35
US-2020-146283,2019-09-08,2019-09-15,Kean Takahito,SAFCO,SAFCO Arco Folding Chair,Consumer,Furniture,Chairs,Central,77036,Houston,Texas,United States,0.3,-13.81,5,966.7,-0.014285714
US-2020-146283,2019-09-08,2019-09-15,Kean Takahito,Other,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Consumer,Office Supplies,Paper,Central,77036,Houston,Texas,United States,0.2,61.4628,6,182.112,0.3375
US-2020-146283,2019-09-08,2019-09-15,Kean Takahito,Other,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Consumer,Office Supplies,Paper,Central,77036,Houston,Texas,United States,0.2,6.2664,2,17.904,0.35
US-2020-146815,2019-09-08,2019-09-13,Paul Prost,Global,Global Super Steno Chair,Home Office,Furniture,Chairs,East,10009,New York City,New York,United States,0.1,13.4372,2,172.764,0.077777778
US-2020-146815,2019-09-08,2019-09-13,Paul Prost,Other,Nontoxic Chalk,Home Office,Office Supplies,Art,East,10009,New York City,New York,United States,0.0,1.6896,2,3.52,0.48
US-2020-163293,2019-09-08,2019-09-11,Karen Carlisle,Maxell,"Maxell 74 Minute CD-R Spindle, 50/Pack",Corporate,Technology,Accessories,South,31204,Macon,Georgia,United States,0.0,30.1968,4,83.88,0.36
US-2020-163293,2019-09-08,2019-09-11,Karen Carlisle,Memorex,Memorex Froggy Flash Drive 4 GB,Corporate,Technology,Accessories,South,31204,Macon,Georgia,United States,0.0,12.8583,3,32.97,0.39
US-2020-168592,2019-09-08,2019-09-14,Dennis Pardue,Holmes,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Home Office,Office Supplies,Appliances,West,94110,San Francisco,California,United States,0.0,24.3595,5,56.65,0.43
US-2020-168592,2019-09-08,2019-09-14,Dennis Pardue,Other,Ideal Clamps,Home Office,Office Supplies,Fasteners,West,94110,San Francisco,California,United States,0.0,1.9698,2,4.02,0.49
US-2020-168592,2019-09-08,2019-09-14,Dennis Pardue,Other,Pizazz Global Quick File,Home Office,Office Supplies,Storage,West,94110,San Francisco,California,United States,0.0,4.1916,1,14.97,0.28
US-2020-102869,2019-09-09,2019-09-14,Logan Currie,Master Caster,"Master Caster Door Stop, Large Neon Orange",Consumer,Furniture,Furnishings,East,19140,Philadelphia,Pennsylvania,United States,0.2,5.0232,3,17.472,0.2875
US-2020-102869,2019-09-09,2019-09-14,Logan Currie,Xerox,Xerox 210,Consumer,Office Supplies,Paper,East,19140,Philadelphia,Pennsylvania,United States,0.2,5.4432,3,15.552,0.35
US-2020-102869,2019-09-09,2019-09-14,Logan Currie,Other,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Consumer,Technology,Accessories,East,19140,Philadelphia,Pennsylvania,United States,0.2,-4.8528,6,64.704,-0.075
US-2020-102869,2019-09-09,2019-09-14,Logan Currie,Polycom,Polycom SoundPoint IP 450 VoIP phone,Consumer,Technology,Phones,East,19140,Philadelphia,Pennsylvania,United States,0.4,-31.6204,1,135.516,-0.233333333
US-2020-103527,2019-09-09,2019-09-14,Chris Cortes,Ampad,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Consumer,Office Supplies,Paper,Central,60653,Chicago,Illinois,United States,0.2,3.405,3,10.896,0.3125
US-2020-115196,2019-09-09,2019-09-13,Daniel Lacy,3D Systems,"3D Systems Cube Printer, 2nd Generation, White",Consumer,Technology,Machines,South,27834,Greenville,North Carolina,United States,0.5,-571.9956,2,1299.99,-0.44
US-2020-126403,2019-09-09,2019-09-12,Rick Reed,Global,Global Italian Leather Office Chair,Corporate,Furniture,Chairs,East,1852,Lowell,Massachusetts,United States,0.0,212.1876,6,785.88,0.27
US-2020-126403,2019-09-09,2019-09-12,Rick Reed,Xerox,Xerox 1913,Corporate,Office Supplies,Paper,East,1852,Lowell,Massachusetts,United States,0.0,79.8912,3,166.44,0.48
US-2020-126403,2019-09-09,2019-09-12,Rick Reed,Advantus,Advantus Motivational Note Cards,Corporate,Office Supplies,Paper,East,1852,Lowell,Massachusetts,United States,0.0,12.838,2,26.2,0.49
US-2020-126403,2019-09-09,2019-09-12,Rick Reed,Tennsco,Tennsco 6- and 18-Compartment Lockers,Corporate,Office Supplies,Storage,East,1852,Lowell,Massachusetts,United States,0.0,238.653,5,1325.85,0.18
US-2020-131870,2019-09-09,2019-09-11,Nicole Fjeld,Nu-Dell,Nu-Dell Executive Frame,Home Office,Furniture,Furnishings,East,43130,Lancaster,Ohio,United States,0.2,12.8928,6,60.672,0.2125
US-2020-131870,2019-09-09,2019-09-11,Nicole Fjeld,Newell,Newell 320,Home Office,Office Supplies,Art,East,43130,Lancaster,Ohio,United States,0.2,2.6964,9,30.816,0.0875
US-2020-144407,2019-09-09,2019-09-15,Maribeth Schnelling,Other,Alphabetical Labels for Top Tab Filing,Consumer,Office Supplies,Labels,Central,48227,Detroit,Michigan,United States,0.0,51.8,7,103.6,0.5
US-2020-113383,2019-09-10,2019-09-13,Sandra Flanagan,Dana,"Dana Fluorescent Magnifying Lamp, White, 36""",Consumer,Furniture,Furnishings,East,7011,Clifton,New Jersey,United States,0.0,76.47,5,254.9,0.3
US-2020-113383,2019-09-10,2019-09-13,Sandra Flanagan,Kensington,Kensington 6 Outlet Guardian Standard Surge Protector,Consumer,Office Supplies,Appliances,East,7011,Clifton,New Jersey,United States,0.0,22.1184,4,81.92,0.27
US-2020-125731,2019-09-10,2019-09-16,Clay Ludtke,Other,GuestStacker Chair with Chrome Finish Legs,Consumer,Furniture,Chairs,West,97030,Gresham,Oregon,United States,0.2,148.704,5,1487.04,0.1
US-2020-125731,2019-09-10,2019-09-16,Clay Ludtke,Peel & Seel,Peel & Seel Envelopes,Consumer,Office Supplies,Envelopes,West,97030,Gresham,Oregon,United States,0.2,7.6048,7,21.728,0.35
US-2020-138835,2019-09-10,2019-09-14,Dianna Arnett,Other,Tuff Stuff Recycled Round Ring Binders,Home Office,Office Supplies,Binders,South,23464,Virginia Beach,Virginia,United States,0.0,4.7236,2,9.64,0.49
US-2020-112837,2019-09-11,2019-09-16,Liz Willingham,Deflect-o,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Consumer,Furniture,Furnishings,West,93030,Oxnard,California,United States,0.0,21.7515,3,127.95,0.17
US-2020-101476,2019-09-12,2019-09-13,Shirley Daniels,Epson,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Home Office,Technology,Machines,East,10801,New Rochelle,New York,United States,0.0,30.0957,1,69.99,0.43
US-2020-103702,2019-09-12,2019-09-17,Art Foster,Premier,"Premier Elliptical Ring Binder, Black",Consumer,Office Supplies,Binders,East,45014,Fairfield,Ohio,United States,0.7,-46.8776,7,63.924,-0.733333333
US-2020-116246,2019-09-12,2019-09-17,Luke Weiss,Hon,HON 5400 Series Task Chairs for Big and Tall,Consumer,Furniture,Chairs,East,10035,New York City,New York,United States,0.1,420.588,6,3785.292,0.111111111
US-2020-119081,2019-09-12,2019-09-19,Tom Ashbrook,Seth Thomas,"Seth Thomas 8 1/2"" Cubicle Clock",Home Office,Furniture,Furnishings,Central,66062,Olathe,Kansas,United States,0.0,12.9792,2,40.56,0.32
US-2020-119081,2019-09-12,2019-09-19,Tom Ashbrook,GBC,GBC DocuBind P100 Manual Binding Machine,Home Office,Office Supplies,Binders,Central,66062,Olathe,Kansas,United States,0.0,149.382,2,331.96,0.45
US-2020-119081,2019-09-12,2019-09-19,Tom Ashbrook,Other,Compact Automatic Electric Letter Opener,Home Office,Office Supplies,Supplies,Central,66062,Olathe,Kansas,United States,0.0,7.1586,3,357.93,0.02
US-2020-119081,2019-09-12,2019-09-19,Tom Ashbrook,SanDisk,SanDisk Cruzer 16 GB USB Flash Drive,Home Office,Technology,Accessories,Central,66062,Olathe,Kansas,United States,0.0,10.906,5,57.4,0.19
US-2020-138527,2019-09-12,2019-09-17,Brad Norvell,Fellowes,Fellowes 8 Outlet Superior Workstation Surge Protector,Corporate,Office Supplies,Appliances,South,27511,Cary,North Carolina,United States,0.2,18.7695,5,166.84,0.1125
US-2020-138527,2019-09-12,2019-09-17,Brad Norvell,Xerox,Xerox 220,Corporate,Office Supplies,Paper,South,27511,Cary,North Carolina,United States,0.2,3.6288,2,10.368,0.35
US-2020-138527,2019-09-12,2019-09-17,Brad Norvell,SanDisk,SanDisk Cruzer 32 GB USB Flash Drive,Corporate,Technology,Accessories,South,27511,Cary,North Carolina,United States,0.2,2.2824,1,15.216,0.15
US-2020-150924,2019-09-12,2019-09-16,Pete Takahito,Wilson Jones,Wilson Jones Impact Binders,Consumer,Office Supplies,Binders,Central,77070,Houston,Texas,United States,0.8,-8.029,5,5.18,-1.55
US-2020-113859,2019-09-13,2019-09-17,Becky Castell,Other,"Padded Folding Chairs, Black, 4/Carton",Home Office,Furniture,Chairs,Central,79762,Odessa,Texas,United States,0.3,-9.7176,6,340.116,-0.028571429
US-2020-126277,2019-09-13,2019-09-18,Lena Hernandez,Acco,Acco Suede Grain Vinyl Round Ring Binder,Consumer,Office Supplies,Binders,East,43229,Columbus,Ohio,United States,0.7,-2.0016,3,2.502,-0.8
US-2020-132962,2019-09-13,2019-09-16,Jessica Myrick,Xerox,Xerox 1985,Consumer,Office Supplies,Paper,East,19143,Philadelphia,Pennsylvania,United States,0.2,5.4432,3,15.552,0.35
US-2020-132962,2019-09-13,2019-09-16,Jessica Myrick,Other,Hypercom P1300 Pinpad,Consumer,Technology,Accessories,East,19143,Philadelphia,Pennsylvania,United States,0.2,53.55,5,252.0,0.2125
US-2020-140039,2019-09-13,2019-09-17,Odella Nelson,Eldon,Eldon File Chest Portable File,Corporate,Office Supplies,Storage,West,85281,Tempe,Arizona,United States,0.2,5.955,5,79.4,0.075
US-2020-142769,2019-09-13,2019-09-13,Resi Pölking,C-Line,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Consumer,Furniture,Furnishings,West,98103,Seattle,Washington,United States,0.0,5.5341,3,14.19,0.39
US-2020-142769,2019-09-13,2019-09-13,Resi Pölking,Holmes,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Consumer,Office Supplies,Appliances,West,98103,Seattle,Washington,United States,0.0,9.7438,2,22.66,0.43
US-2020-142769,2019-09-13,2019-09-13,Resi Pölking,OIC,OIC Thumb-Tacks,Consumer,Office Supplies,Fasteners,West,98103,Seattle,Washington,United States,0.0,2.679,5,5.7,0.47
US-2020-142769,2019-09-13,2019-09-13,Resi Pölking,Xerox,Xerox 1942,Consumer,Office Supplies,Paper,West,98103,Seattle,Washington,United States,0.0,24.47,1,48.94,0.5
US-2020-142769,2019-09-13,2019-09-13,Resi Pölking,Acme,Acme Value Line Scissors,Consumer,Office Supplies,Supplies,West,98103,Seattle,Washington,United States,0.0,2.19,2,7.3,0.3
US-2020-142769,2019-09-13,2019-09-13,Resi Pölking,WD My Passport,WD My Passport Ultra 500GB Portable External Hard Drive,Consumer,Technology,Accessories,West,98103,Seattle,Washington,United States,0.0,20.06,2,118.0,0.17
US-2020-142769,2019-09-13,2019-09-13,Resi Pölking,Logitech,Logitech Wireless Performance Mouse MX for PC and Mac,Consumer,Technology,Accessories,West,98103,Seattle,Washington,United States,0.0,75.9924,2,199.98,0.38
US-2020-142769,2019-09-13,2019-09-13,Resi Pölking,Memorex,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Consumer,Technology,Accessories,West,98103,Seattle,Washington,United States,0.0,60.8832,4,144.96,0.42
US-2020-145212,2019-09-13,2019-09-19,Dan Campbell,Newell,Newell 322,Consumer,Office Supplies,Art,East,10011,New York City,New York,United States,0.0,1.4742,3,5.46,0.27
US-2020-156216,2019-09-13,2019-09-17,Erin Ashbrook,GBC,GBC Instant Index System for Binding Systems,Corporate,Office Supplies,Binders,South,28205,Charlotte,North Carolina,United States,0.7,-12.432,7,18.648,-0.666666667
US-2020-100853,2019-09-14,2019-09-19,Jennifer Braxton,Kensington,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Corporate,Office Supplies,Appliances,Central,60623,Chicago,Illinois,United States,0.8,-131.12,2,52.448,-2.5
US-2020-100853,2019-09-14,2019-09-19,Jennifer Braxton,Avery,Avery 51,Corporate,Office Supplies,Labels,Central,60623,Chicago,Illinois,United States,0.2,6.552,4,20.16,0.325
US-2020-113362,2019-09-14,2019-09-19,Astrea Jones,Other,Colored Envelopes,Consumer,Office Supplies,Envelopes,East,14609,Rochester,New York,United States,0.0,5.0922,3,11.07,0.46
US-2020-113362,2019-09-14,2019-09-19,Astrea Jones,Fellowes,Fellowes Officeware Wire Shelving,Consumer,Office Supplies,Storage,East,14609,Rochester,New York,United States,0.0,8.983,5,449.15,0.02
US-2020-127635,2019-09-14,2019-09-18,Scott Cohen,Other,Stacking Trays by OIC,Corporate,Furniture,Furnishings,Central,78415,Corpus Christi,Texas,United States,0.6,-6.723,5,9.96,-0.675
US-2020-127635,2019-09-14,2019-09-18,Scott Cohen,Other,Trimflex Flexible Post Binders,Corporate,Office Supplies,Binders,Central,78415,Corpus Christi,Texas,United States,0.8,-13.6832,2,8.552,-1.6
US-2020-127635,2019-09-14,2019-09-18,Scott Cohen,Other,Revere Boxed Rubber Bands by Revere,Corporate,Office Supplies,Fasteners,Central,78415,Corpus Christi,Texas,United States,0.2,-1.3608,4,6.048,-0.225
US-2020-127635,2019-09-14,2019-09-18,Scott Cohen,Xerox,Xerox 1900,Corporate,Office Supplies,Paper,Central,78415,Corpus Christi,Texas,United States,0.2,2.14,2,6.848,0.3125
US-2020-145576,2019-09-14,2019-09-18,Cynthia Arntzen,Advantus,Advantus Panel Wall Acrylic Frame,Consumer,Furniture,Furnishings,South,33614,Tampa,Florida,United States,0.2,3.7743,3,13.128,0.2875
US-2020-145576,2019-09-14,2019-09-18,Cynthia Arntzen,Other,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Consumer,Office Supplies,Appliances,South,33614,Tampa,Florida,United States,0.2,1.3,5,13.0,0.1
US-2020-159184,2019-09-14,2019-09-19,John Castell,Seth Thomas,"Seth Thomas 14"" Day/Date Wall Clock",Consumer,Furniture,Furnishings,South,31204,Macon,Georgia,United States,0.0,52.688,5,142.4,0.37
US-2020-159184,2019-09-14,2019-09-19,John Castell,Avery,Avery Poly Binder Pockets,Consumer,Office Supplies,Binders,South,31204,Macon,Georgia,United States,0.0,3.4368,2,7.16,0.48
US-2020-160766,2019-09-14,2019-09-14,Darrin Martin,KI,KI Adjustable-Height Table,Consumer,Furniture,Tables,East,10009,New York City,New York,United States,0.4,-108.3348,9,464.292,-0.233333333
US-2020-160766,2019-09-14,2019-09-14,Darrin Martin,Honeywell,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Consumer,Office Supplies,Appliances,East,10009,New York City,New York,United States,0.0,198.429,2,601.3,0.33
US-2020-160766,2019-09-14,2019-09-14,Darrin Martin,Staple envelope,Staple envelope,Consumer,Office Supplies,Envelopes,East,10009,New York City,New York,United States,0.0,31.4916,7,68.46,0.46
US-2020-160766,2019-09-14,2019-09-14,Darrin Martin,Xerox,Xerox 198,Consumer,Office Supplies,Paper,East,10009,New York City,New York,United States,0.0,21.0654,9,44.82,0.47
US-2020-160766,2019-09-14,2019-09-14,Darrin Martin,Ativa,Ativa V4110MDD Micro-Cut Shredder,Consumer,Technology,Machines,East,10009,New York City,New York,United States,0.0,1371.9804,4,2799.96,0.49
US-2020-160766,2019-09-14,2019-09-14,Darrin Martin,Other,Vtech CS6719,Consumer,Technology,Phones,East,10009,New York City,New York,United States,0.0,80.6316,3,287.97,0.28
US-2020-160766,2019-09-14,2019-09-14,Darrin Martin,Other,Spigen Samsung Galaxy S5 Case Wallet,Consumer,Technology,Phones,East,10009,New York City,New York,United States,0.0,4.4174,1,16.99,0.26
US-2020-138100,2019-09-15,2019-09-20,Alex Avila,Master Caster,"Master Caster Door Stop, Large Neon Orange",Consumer,Furniture,Furnishings,East,10011,New York City,New York,United States,0.0,6.2608,2,14.56,0.43
US-2020-138100,2019-09-15,2019-09-20,Alex Avila,Easy-staple paper,Easy-staple paper,Consumer,Office Supplies,Paper,East,10011,New York City,New York,United States,0.0,7.0218,3,14.94,0.47
US-2020-149594,2019-09-15,2019-09-19,Monica Federle,Seth Thomas,"Seth Thomas 16"" Steel Case Clock",Corporate,Furniture,Furnishings,East,19120,Philadelphia,Pennsylvania,United States,0.2,16.8896,4,103.936,0.1625
US-2020-141152,2019-09-16,2019-09-19,Randy Ferguson,Avery,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Corporate,Office Supplies,Binders,East,10024,New York City,New York,United States,0.2,12.582,1,33.552,0.375
US-2020-103940,2019-09-17,2019-09-21,Bradley Nguyen,Executive Impressions,"Executive Impressions 12"" Wall Clock",Consumer,Furniture,Furnishings,West,98103,Seattle,Washington,United States,0.0,13.4292,2,35.34,0.38
US-2020-103940,2019-09-17,2019-09-21,Bradley Nguyen,GBC,GBC Prestige Therm-A-Bind Covers,Consumer,Office Supplies,Binders,West,98103,Seattle,Washington,United States,0.2,46.3185,5,137.24,0.3375
US-2020-103940,2019-09-17,2019-09-21,Bradley Nguyen,Eldon,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Consumer,Office Supplies,Storage,West,98103,Seattle,Washington,United States,0.0,16.2204,3,57.93,0.28
US-2020-103940,2019-09-17,2019-09-21,Bradley Nguyen,Eldon,Eldon Gobal File Keepers,Consumer,Office Supplies,Storage,West,98103,Seattle,Washington,United States,0.0,1.2112,2,30.28,0.04
US-2020-112851,2019-09-17,2019-09-21,Nick Radford,Tyvek,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Consumer,Office Supplies,Envelopes,West,91911,Chula Vista,California,United States,0.0,85.9818,3,182.94,0.47
US-2020-117170,2019-09-17,2019-09-24,Kean Takahito,Xerox,Xerox 1924,Consumer,Office Supplies,Paper,South,27604,Raleigh,North Carolina,United States,0.2,1.6762,1,4.624,0.3625
US-2020-117170,2019-09-17,2019-09-24,Kean Takahito,Logitech,Logitech Trackman Marble Mouse,Consumer,Technology,Accessories,South,27604,Raleigh,North Carolina,United States,0.2,13.1956,2,47.984,0.275
US-2020-131947,2019-09-17,2019-09-22,Joseph Airdo,Boston,Boston 16701 Slimline Battery Pencil Sharpener,Consumer,Office Supplies,Art,West,97477,Springfield,Oregon,United States,0.2,4.782,3,38.256,0.125
US-2020-131947,2019-09-17,2019-09-22,Joseph Airdo,Newell,Newell 313,Consumer,Office Supplies,Art,West,97477,Springfield,Oregon,United States,0.2,0.4592,2,5.248,0.0875
US-2020-131947,2019-09-17,2019-09-22,Joseph Airdo,Other,Riverleaf Stik-Withit Designer Note Cubes,Consumer,Office Supplies,Paper,West,97477,Springfield,Oregon,United States,0.2,13.078,5,40.24,0.325
